label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
PEACE,0.0,0.0,0.0,-0.1931901412008507,-0.15502224658962174,-0.13374270486767975,-0.2673182212800562,-0.45310183891231204,-0.2088354733680822,-0.12990559732753515,-0.7088835566119828,-0.2848277921960034,0.02524521641775623,-0.8660960022658198,-0.35120250522322166,-0.28894988508556807,-0.9662869954674044,-0.11534105098427098,-0.3725566746621557,-1.4035074325571673,-0.21342405854068075,-0.4151553388620589,-1.6685838839922826,-0.2707585036557214,-0.4473976308358577,-1.8907431317074772,-0.3065871236668234,-0.08795000877007646,-0.9961248897389039,-0.13143982964418122,-0.07604291516075526,-1.48902737816663,-0.2366409241932666,-0.054982127904672,-1.7923256936346637,-0.30324881510519636,-0.030506875236355167,-2.0343977390405783,-0.33483885663486335,0.09670336923994931,-0.9024171831988763,-0.16389940850630505,0.11962070460215746,-1.1007411356549455,-0.3175906192419991,0.06984986405584069,-0.853770825536476,-0.34136711781449486,0.034944600883825026,-0.6644755975329452,-0.3108310391244032,0.25903187620587137,-0.7386451741008276,-0.20660839519904564,0.2685918996319326,-0.8850867623699835,-0.3170443887284755,0.20614640036781923,-0.7152910462190777,-0.3050356826913174,0.1584247187970354,-0.5603726607831965,-0.2680529265973818
PEACE,0.0,0.0,0.0,-0.19760239571074686,-0.14377507088844235,-0.13823188281362123,-0.2786595819399181,-0.4422606781228884,-0.21856756370050134,-0.14514026275448186,-0.7004591947799238,-0.29942730569350506,0.012483915837638143,-0.85680848976456,-0.37008880445067804,-0.30239288050621427,-0.9611272580179969,-0.12813570172039696,-0.3869014754466782,-1.404429363292741,-0.2321803327700863,-0.42824656570211556,-1.6723547519045383,-0.2930909864526645,-0.4607878016560613,-1.8950683676691726,-0.3317048823633297,-0.10120769678249919,-0.994865318579345,-0.14501369377473422,-0.08748660583895508,-1.4914615456604527,-0.2570481138231428,-0.06783134961845146,-1.7977446465491866,-0.327134257704331,-0.04428659356004428,-2.0439919700214473,-0.3610468101535535,0.0852435504489229,-0.9039407541952651,-0.1779041987200059,0.10360326744961354,-1.1049162594356845,-0.3349823095725178,0.05168394477083785,-0.8518328890086004,-0.35643745622143747,0.01850262501622433,-0.6591832768076356,-0.3242649589747994,0.25100531975414714,-0.7423824019990412,-0.2218484134966161,0.2533180277904058,-0.8817263636797842,-0.3347928363611663,0.19025860498308608,-0.7140810907479798,-0.3227991310440395,0.1450595617574746,-0.5619263261554115,-0.2855433716667142
PEACE,0.0,0.0,0.0,-0.19364908607989664,-0.14161714651564244,-0.13954704414028007,-0.27687694469852037,-0.4361848002306836,-0.2207365950859932,-0.14804388920828526,-0.6925329036487106,-0.30154553859197186,0.0038574529137930047,-0.854661178898444,-0.37210273927345083,-0.3001517159466447,-0.9630275083394053,-0.13214151644553424,-0.3833985002997807,-1.4030319100148574,-0.23906504676211213,-0.4253830585766242,-1.6708067896010923,-0.3017455933112713,-0.456794925114531,-1.8980257612285367,-0.3410665364337312,-0.09944260298081048,-0.9950432999183507,-0.1476007630772193,-0.0847972387574093,-1.4886179636812327,-0.2613031184407437,-0.06054949064525745,-1.7918577286424606,-0.33007198885932815,-0.032790533505838104,-2.041216897997782,-0.36239432274390715,0.08649667266156115,-0.903928020122933,-0.17904262569113993,0.11150945719572769,-1.0951517005337974,-0.3394178744519728,0.062467055771544155,-0.8317947667680649,-0.35738876926244273,0.029513712421376254,-0.6347919434775476,-0.3215474012872883,0.25175521587209737,-0.7404310260477684,-0.22159263578109126,0.26270690757652315,-0.8759094407280251,-0.337848282005268,0.2028249130292557,-0.6976071842365928,-0.32358898456809526,0.1579866936806346,-0.5426294397057851,-0.2835714288330111
PEACE,0.0,0.0,0.0,-0.17988363948454156,-0.15266959145597236,-0.14802464582737626,-0.2465183207206087,-0.45740707553665144,-0.22756351822068194,-0.07729192231331664,-0.7025236203133903,-0.3047210763227642,0.10049148436180916,-0.8595988627674217,-0.3723151329175715,-0.2529089700852472,-0.9835539273315637,-0.1335250411023879,-0.3056185170360353,-1.4444669013917228,-0.23688442569916923,-0.32678105504122484,-1.7213042792208706,-0.29500394408612246,-0.3422985640112675,-1.955252807468041,-0.3317833929238329,-0.04351072659627101,-0.9990529598930502,-0.14460053883944168,0.003856464064794787,-1.4881828133672215,-0.25627493025745157,0.04221008467818161,-1.7907729011745392,-0.3256776692279796,0.07197241842365044,-2.0395222482282893,-0.36015407020577594,0.1395661711301592,-0.8915363073990861,-0.17311852597414032,0.17580472918515766,-1.082035616041626,-0.33938476365899944,0.12491389292394461,-0.8364544868339584,-0.37118597516639285,0.08484220942548532,-0.6556397336024482,-0.3457063696021917,0.2961284501361217,-0.7123248688310898,-0.21239187971771253,0.3128452238878345,-0.8328066116973357,-0.3387652569734347,0.23574803319627288,-0.6540045714452389,-0.33796876574275425,0.1726109847219912,-0.5008346582944203,-0.30861397659456336
PEACE,0.0,0.0,0.0,-0.17545109640388531,-0.16181039211830212,-0.16991681080954865,-0.22117990171257657,-0.44955966908233913,-0.2586712403753733,-0.03907804340553914,-0.6898344503810289,-0.34020659522722857,0.1333960680860013,-0.8672528893108097,-0.4108939195068018,-0.22537094688667375,-0.9807660875934879,-0.14421932660516337,-0.2747799920463984,-1.4134541010075286,-0.2530451111039175,-0.2954695225520293,-1.6877431550419288,-0.32113451517580227,-0.3058385833719914,-1.9222691024868124,-0.3679481534623709,-0.0197375751308302,-0.9998051950895008,-0.1469877197116426,0.027984184779467836,-1.4600673607064356,-0.2654799833062771,0.07373213930364414,-1.7529854896602752,-0.3493331113274043,0.11463246992777953,-2.001832656636042,-0.3973373221661069,0.15568455808463397,-0.8870115285786735,-0.16913209690342565,0.20912044389567153,-1.0651143125968514,-0.3408284959207548,0.159260913441661,-0.8387081112480169,-0.38493946180680194,0.1174024039476923,-0.6675670245194297,-0.3712462467818808,0.30268446821640976,-0.6992027253267034,-0.20370189137242264,0.32846601448470947,-0.8190296593199968,-0.33780190257204395,0.2533876853324662,-0.6543598105993893,-0.3479491017782222,0.18579957181720097,-0.5070164114148504,-0.32805728570078974
PEACE,0.0,0.0,0.0,-0.17636526542979922,-0.16583873173806252,-0.16998691403305605,-0.2218025817447639,-0.45606580860027107,-0.25910481023284593,-0.03534127377712569,-0.6931818140437338,-0.3399698382289685,0.13828229217751772,-0.8642600950917771,-0.41012952734131813,-0.2212836563615771,-0.9790543989904367,-0.15061247312955997,-0.27088357900019383,-1.411580731997762,-0.258813257357646,-0.2924670133922067,-1.6819785186548533,-0.32629629144313427,-0.30423567853630273,-1.915810539254878,-0.3729314327081157,-0.015852371926252946,-0.9998743432573475,-0.1517464156713571,0.03334900076257585,-1.4612383394975323,-0.26684790039442885,0.0798568241496084,-1.7514320449524619,-0.347170106696081,0.12075491397305925,-2.0009409992233307,-0.39364938561153034,0.15800074163703026,-0.8896628870468591,-0.1720360525215271,0.21152037442774765,-1.0610109997594719,-0.33855098729752786,0.16185990652163923,-0.8369708651566583,-0.3826279122355886,0.11891877147113566,-0.6728600572140578,-0.371085248988109,0.30369792214472285,-0.7052784724479423,-0.20500966964606446,0.33296464632831085,-0.8154346274692256,-0.33603895461460925,0.25799506477469614,-0.650373687887956,-0.347580128067121,0.18876035956195897,-0.5094467116835862,-0.33029451379003844
POINT,0.0,0.0,0.0,-0.19997182260610122,-0.1606296203669625,-0.1436490550081703,-0.36066173000598134,-0.44326346371569,-0.23231313788401425,-0.3619415679426774,-0.7432844060558303,-0.32470047620580683,-0.2230768943671896,-0.9474189553313181,-0.41005041555759664,-0.3174462850881177,-1.0027340343139124,-0.10731274729947436,-0.41656932163368215,-1.472649943793689,-0.23439146362866795,-0.4587070362450273,-1.7555727399697927,-0.312431567041491,-0.4878129252253827,-2.0026704316024757,-0.36897157495613053,-0.117443123848165,-0.9930796104345233,-0.12338875271460308,-0.18753489985500338,-1.3136908319599947,-0.34775203326586923,-0.2087692145241459,-1.0336177268112305,-0.41240426565781185,-0.21153046686443,-0.7760696631156602,-0.3984190351268435,0.08309305974890512,-0.9159687771898886,-0.15860643054378792,0.03840204322359522,-1.135025296648237,-0.3795898610126837,-0.016739876527887564,-0.7915312951967085,-0.3609753432613242,-0.04633549805758258,-0.5297745592075456,-0.281552522222922,0.2792049187584218,-0.7841287380666961,-0.20612336853940588,0.22915897956915615,-0.9571711132552608,-0.3476181801178936,0.14487637964210998,-0.7388037781600014,-0.32343315380402815,0.09056812066740431,-0.543404474698141,-0.2654582580698502
POINT,0.0,0.0,0.0,-0.1963036506350282,-0.15458872638069296,-0.15377605603695702,-0.3601961584113923,-0.42633294429564267,-0.25140352915065894,-0.3657782678510383,-0.7185863402393697,-0.35027621421891736,-0.24234994326476741,-0.9417455905861994,-0.44182090289760434,-0.32982052490579156,-0.9961488419368097,-0.12653017257826804,-0.4325903688978424,-1.4660223461268622,-0.2656734472799272,-0.4764499899685808,-1.748575325923662,-0.34886697201035644,-0.5049816570920863,-2.0022619033078857,-0.4082492447465638,-0.12347029932886863,-0.9923482680912179,-0.1407207156058794,-0.19680017464714977,-1.298259129491958,-0.3761850244637848,-0.2191591636424346,-0.9782854010063302,-0.43760247447439576,-0.21854123167229295,-0.717307970230633,-0.4194389008511959,0.08124025465746346,-0.9130741847626531,-0.175226344987586,0.034397504570078195,-1.1146074101320917,-0.40521842923437074,-0.029185197925977003,-0.7553548864403655,-0.3786584127376504,-0.0654115260912638,-0.504729542973572,-0.2934860810853174,0.27761324331665627,-0.7742113753950881,-0.22264991725488112,0.2234892037031994,-0.924293130205079,-0.3709306766613539,0.13214658488899608,-0.6917974219224545,-0.3427863460866301,0.07255254559143913,-0.5043661160882952,-0.28116214390243244
POINT,0.0,0.0,0.0,-0.20276598999015905,-0.16154226908714261,-0.13512629127292572,-0.354826506694188,-0.44443952559114364,-0.2211058019785031,-0.3424624611599311,-0.7301996534931297,-0.31045072194503687,-0.21637040316531045,-0.9211102379168806,-0.3936855977363836,-0.3171480431109352,-1.0073207756253986,-0.11356756294267263,-0.4127681577685326,-1.4686315057641468,-0.24605240417355573,-0.45096024798598566,-1.7503818290073123,-0.3295482433694596,-0.4775916708640143,-2.0005038272321634,-0.3892349324036755,-0.11274248971564121,-0.9936242403508071,-0.1333593218232125,-0.17645056428513867,-1.3077107327780704,-0.3536586767577174,-0.2042884979640966,-1.0210666526512573,-0.4131201784377464,-0.2139702419135161,-0.7674912567499588,-0.39696328103797285,0.0918089892844639,-0.9052962066357854,-0.17106449031705803,0.04783446574830846,-1.1059313153571289,-0.38533841036927335,-0.018831226879851705,-0.7591055211396711,-0.35809375875807714,-0.058327461576273214,-0.5098430667201371,-0.27533970258546053,0.2874991621780264,-0.7591543379786907,-0.22059381569507636,0.2420128913690076,-0.9171623729032676,-0.3566941130570752,0.14741031910323163,-0.6975469622237762,-0.3246922801676336,0.08506649146504383,-0.5170973539808912,-0.2619245038720331
POINT,0.0,0.0,0.0,-0.19453250216535092,-0.1616931723372491,-0.13649529609092909,-0.34877649992622645,-0.45168242309718726,-0.2214578639537529,-0.34763693465412515,-0.7380738628823805,-0.309495855887131,-0.21679395757158446,-0.9280641286921162,-0.39040049940418964,-0.3193734414278109,-1.0064067211306167,-0.11012167940310194,-0.41202999719909456,-1.477009959774226,-0.241224129540518,-0.45587986923438956,-1.7563624064497783,-0.31937022515476915,-0.4844922880940304,-2.007935203443896,-0.37503691607367373,-0.11604723791233475,-0.9932436954609468,-0.13097975914288904,-0.17939507433791704,-1.3160265280215062,-0.3587814400548604,-0.2036487658787291,-0.9852023811616465,-0.4133803216119987,-0.2016477419874594,-0.7229832169361556,-0.38888141288998773,0.08589489392427942,-0.9098424567295077,-0.17014298645686857,0.04512435521894921,-1.1336790258987823,-0.3864592551440503,-0.015477048777205047,-0.7801873775808699,-0.35064268504166074,-0.04390027240455327,-0.5396140088663653,-0.2604914799335197,0.278934769769289,-0.7699188838872177,-0.22174840915935526,0.24048445729386428,-0.9351336204867441,-0.3540909103050813,0.15736313445938274,-0.711894101845606,-0.31521174237995503,0.11325350667483354,-0.5404124024081028,-0.2476484804546754
POINT,0.0,0.0,0.0,-0.19465013932895514,-0.1602067808404958,-0.13091786159666424,-0.34663471962381587,-0.4487115923826417,-0.21510899673293302,-0.3361998942537138,-0.7250322130762122,-0.3020429164081527,-0.2034653849561864,-0.8992114598506072,-0.38259696625137046,-0.31069373297905795,-1.0113163045065598,-0.11559688563691567,-0.4047325076944615,-1.478741328677957,-0.24677578591474816,-0.44456941665200383,-1.755993168552933,-0.3273028242649551,-0.46944440665311593,-2.006786214631165,-0.38494068250294494,-0.10199722557701743,-0.9947846832227519,-0.13943736809800045,-0.16481952778955564,-1.3187288347334134,-0.36012771284832296,-0.20586367911267223,-1.0085043672812724,-0.4150264261624323,-0.21807241696154256,-0.756023845501907,-0.3938294385619108,0.10312926011190049,-0.9022122000675257,-0.18009780933006886,0.05801448495262308,-1.1050443246437602,-0.39111461214231197,-0.011908428802707588,-0.755197865055809,-0.35600042200084275,-0.04469590932445563,-0.5208220616855422,-0.26842800285850715,0.2978475565374195,-0.7523984624689701,-0.23234113783034693,0.247500614379084,-0.9070521373384651,-0.3607447173690369,0.15545119124078288,-0.6818276645888309,-0.31863120470327994,0.10877820383937233,-0.5137089155043012,-0.24977562846875684
POINT,0.0,0.0,0.0,-0.1948916628627859,-0.16494626364875287,-0.13862189717927614,-0.3408585953664774,-0.45384787833908047,-0.22643539138792143,-0.3433295017482544,-0.7413908211860597,-0.3173926109007693,-0.21490247655558642,-0.933386911049365,-0.40127958856213264,-0.3021810051592453,-1.0150488643006017,-0.10944268637690341,-0.3986582047023192,-1.4904713748188447,-0.2426622621836683,-0.4419248077137823,-1.770208553232477,-0.3243553794313119,-0.47092182837049446,-2.0202841403993537,-0.3814518061815624,-0.09796209537186892,-0.9951901465902648,-0.12874594015128393,-0.16017693086531232,-1.324804092586557,-0.35183294292988054,-0.19710175860796708,-1.0269225429315947,-0.4106341774835707,-0.21059988505166505,-0.7788030355391866,-0.3909325864217842,0.10472513992543923,-0.9038907437835366,-0.1664501209707478,0.06480673919460303,-1.1147221701418388,-0.3828425893545417,-0.007559849795033878,-0.7650114317959925,-0.35121087166827053,-0.04707083190617782,-0.5261838913322427,-0.26326674347468704,0.29961026945564506,-0.7561331554863034,-0.21615904723942625,0.2547103332991681,-0.9256002239471516,-0.34823667001118896,0.1646906796782211,-0.7021453537109692,-0.30844612659894444,0.11408557617953642,-0.5295412402784817,-0.23948536388329048
POINT,0.0,0.0,0.0,-0.20296068614146281,-0.1626293075066423,-0.12834528642228005,-0.3515833898184872,-0.45284639039194663,-0.2110445569747341,-0.3447665124809043,-0.7374890770994796,-0.29855021307292884,-0.21856375511379103,-0.9169830619260868,-0.380158128538211,-0.3171596920588822,-1.0087322516786354,-0.10797681288668723,-0.4153091532772086,-1.4844403478143697,-0.2393934893579432,-0.45469858341571473,-1.769368108225377,-0.3216892957922132,-0.48043670378885944,-2.0230645771296567,-0.3796357663487911,-0.11056536426320869,-0.9938688546409652,-0.13245908108216156,-0.1796747760539943,-1.3312231888152668,-0.3528619939102097,-0.21635784012339587,-1.0455858883408327,-0.4123558343106114,-0.22925244689644686,-0.7905874605830938,-0.3940310385652575,0.09533671654296205,-0.9073767593613098,-0.17364211085570466,0.045492051119773926,-1.1128858157601171,-0.3876434421366173,-0.02431484798594599,-0.7626667446677241,-0.35809878212205587,-0.06156805946229611,-0.5136045575588025,-0.2721051727990731,0.2925561021416599,-0.7657538203794281,-0.22593654653804,0.23704716895955,-0.9261394825525684,-0.35760497970623767,0.14546147736046453,-0.6994933115094842,-0.31797344653279563,0.09437459279373638,-0.5170995926053498,-0.24911925496654166
POINT,0.0,0.0,0.0,-0.19482396124159265,-0.15553226540271284,-0.1362860501753887,-0.3458711550155544,-0.4407769093464034,-0.2228802554361563,-0.34568291579700466,-0.7221597972004524,-0.31203696753146687,-0.2189087284744919,-0.9099385297279495,-0.39400169692136067,-0.3067518821523434,-1.0092087892459167,-0.11402856945799042,-0.40225709801664555,-1.4838179385279173,-0.2450847209500865,-0.44301322237669466,-1.7626730796303942,-0.3241615113440293,-0.47128670114633076,-2.012845593909693,-0.3795595549614059,-0.10005458959525762,-0.9949819491332115,-0.13535271358857984,-0.16571248088193902,-1.3329211287026592,-0.3560496822289604,-0.2068681598367335,-1.0335250959032853,-0.4121690826451079,-0.22257628184416955,-0.7847555601523235,-0.39091778884225525,0.10271949687935426,-0.904139672809403,-0.17430500841219573,0.061877290672805826,-1.11372615216029,-0.3876383816298351,-0.008915175331424339,-0.7685978419947975,-0.35483478086750436,-0.047010281647429486,-0.5361916355588132,-0.2671373764606271,0.29504189891906285,-0.7548576754540178,-0.2250918069714455,0.2560999754022541,-0.9271839386868751,-0.3540875606223831,0.1682931212982276,-0.7080504121373383,-0.31276315346996986,0.1205309199072799,-0.5412178301202273,-0.24359608190958928
POINT,0.0,0.0,0.0,-0.18891870506308198,-0.147387566766956,-0.1285206633482336,-0.33843303842196987,-0.43696568752760684,-0.20678532304786332,-0.34279402768184736,-0.7104574050790491,-0.28803492931765445,-0.22115628996703934,-0.8831482103978406,-0.36128983846159757,-0.31020892525546256,-1.0029538601216055,-0.10668446301728085,-0.40207142261667106,-1.4758652562921126,-0.23101419136451867,-0.44463444408246106,-1.7456567251361876,-0.30317616996700797,-0.4751626390679868,-1.9897059859264132,-0.3548627013004236,-0.1054276202998815,-0.994426979158301,-0.12944212142796327,-0.16987103594821767,-1.3170563534079496,-0.3482726017922926,-0.20792649095351567,-0.997836359763929,-0.3993256376421164,-0.21655193682815194,-0.7452917181367007,-0.37404729435139056,0.09509481677302661,-0.9077952809961453,-0.16921000681247253,0.05393304286111813,-1.107614045892793,-0.37548912372121346,-0.014572110847227456,-0.7676354690158168,-0.3411805325295441,-0.04588552269081116,-0.5440379192603798,-0.254683646651879,0.2829768120341886,-0.7615305413118862,-0.22079656017445512,0.2470534583196317,-0.9046592401961693,-0.3441800304433324,0.15765533777499405,-0.6925318009470519,-0.3057907439583853,0.11389454940990174,-0.5381364722110284,-0.2403163183797735
POINT,0.0,0.0,0.0,-0.192383068716647,-0.14345075911331912,-0.1362947967311287,-0.3435771247741466,-0.42482631564849044,-0.22116348743997014,-0.3498803333726396,-0.6988969181426604,-0.3081495037432043,-0.23417810058626606,-0.8937106591383946,-0.3867722837142331,-0.31751170328666495,-1.0007741375452737,-0.1135379065559023,-0.41186146180671745,-1.469308669192884,-0.24192367242037652,-0.4529238928057454,-1.7403770794074676,-0.31791357288622046,-0.4804593357769789,-1.9841312474676995,-0.3717653493380532,-0.11296639470142716,-0.9935988092123306,-0.13398360333363718,-0.18120050494300874,-1.3215439868090413,-0.35166908389662,-0.22469792062237046,-1.023359451226786,-0.40716486819720343,-0.23803085059406992,-0.7801007019685846,-0.3870253201991412,0.08713358921059787,-0.905192046951353,-0.1721906856572904,0.04163420467018873,-1.1050959434419907,-0.38061503087263643,-0.0335332320932058,-0.7727749469333353,-0.35073329282611776,-0.07068456883227062,-0.5506708088254364,-0.2679628389943865,0.27560023658338895,-0.7544315140544628,-0.22266838863968677,0.23264948117969336,-0.8970644389549061,-0.35056548968349444,0.141382582209604,-0.6905285766883912,-0.31572090710534384,0.09464934357135724,-0.5355246409648916,-0.2525467338411071
POINT,0.0,0.0,0.0,-0.19885793314994654,-0.13965224950307478,-0.1316908068405975,-0.35640109208738147,-0.42050979505747227,-0.2153629652142088,-0.36343857749019215,-0.6867454566549442,-0.3015448870888527,-0.24903254474570544,-0.8701523149411493,-0.3793634548246347,-0.335337152368178,-0.9970989520885949,-0.11908127886228238,-0.43465922699896853,-1.4758908013723304,-0.25270689504209903,-0.47705122294023483,-1.7485822693948028,-0.33041038205460055,-0.5044783466959114,-1.9962898210362814,-0.38459321454155565,-0.12415058257837303,-0.9922633888466562,-0.14223540039233307,-0.19129143640201768,-1.3043030268658502,-0.3659152742511798,-0.2339262742358934,-0.9838023206823627,-0.4180667057673457,-0.2456470278048289,-0.7419115588189861,-0.39383061139512326,0.08176559169170125,-0.9041242352598233,-0.18238827603559815,0.03819570879269264,-1.0794285803983867,-0.393029408275877,-0.035776629939391014,-0.7268522481196038,-0.35482208925381015,-0.07048615656221943,-0.5101054811070289,-0.26580916861414206,0.2736446743402578,-0.7525514584086365,-0.23461596859750006,0.232225602648228,-0.8583353067331561,-0.3602831130647746,0.13850679335364036,-0.6369340701122337,-0.3186429281217017,0.09223166214882135,-0.49260841140875966,-0.250151363562842
POINT,0.0,0.0,0.0,-0.19618923005202446,-0.14858680124858953,-0.12755326050119117,-0.3529191572492337,-0.42862460865101165,-0.2086246574334106,-0.3688623540440271,-0.7005814768724484,-0.29354900804560735,-0.2506910494513914,-0.8829051135029191,-0.3698847750162332,-0.32473287633389253,-1.0053716735542684,-0.10574108311679395,-0.4172207889234139,-1.4894224231053945,-0.2343097358028993,-0.45967790513038914,-1.7654581779493956,-0.30830831140305553,-0.48898560362406274,-2.013621926327712,-0.36057240292677717,-0.11956485352189711,-0.9928263925794314,-0.13037018295359235,-0.18583179262941524,-1.3185778984459797,-0.3525854826863218,-0.2232037272466516,-0.9931866646795281,-0.40228880277959495,-0.22974078998157335,-0.7416139507663451,-0.3757355990612061,0.08334491592658197,-0.9031281475495747,-0.17266965602582707,0.04056607313663877,-1.1148943919836696,-0.3823319576499776,-0.02625669232787592,-0.7704377745349957,-0.3428996687784167,-0.05576970994278861,-0.5495210813046499,-0.25221621639138136,0.27685548950827255,-0.7535286270809558,-0.22674559564281774,0.2397993711613777,-0.9066213992818962,-0.3510970154211308,0.15053771835553265,-0.6940688262983749,-0.30853055843056704,0.10640053154197232,-0.5451435954093949,-0.23964316658357943
POINT,0.0,0.0,0.0,-0.20056653599539215,-0.1271046654959002,-0.12848855075243568,-0.3629711145215717,-0.4124159201652283,-0.20544549595830358,-0.3715441955030063,-0.6842180077318929,-0.2845877236139859,-0.2539848820091531,-0.8593396557537882,-0.3553566222049453,-0.33502248151131525,-0.9963379914562769,-0.11525329874408094,-0.42772016727278134,-1.47904764762135,-0.24244627544531147,-0.47340794775650424,-1.7546082959168148,-0.31516374694576993,-0.502079577774718,-2.0037244009067186,-0.3672062552462026,-0.12634635040401437,-0.991986189288735,-0.13786352659009637,-0.1925687814825904,-1.312271560460509,-0.3574990926748527,-0.2350705124965575,-0.9848043337003113,-0.4069823195311888,-0.2417343695206961,-0.7276380089280018,-0.381262532739578,0.07610228116536637,-0.9072225319321127,-0.17691109141202052,0.03278311565815484,-1.0976154123309323,-0.3819623682504662,-0.03853612441633948,-0.7519240542636116,-0.3445775685827716,-0.06878017695380613,-0.5262205118524476,-0.25746695416885856,0.26455036359481693,-0.7600651285372828,-0.22804444697045595,0.22398242564000917,-0.8780326474214695,-0.35115815298692293,0.13083072335036036,-0.6586971090995064,-0.312119449676999,0.08552529951438548,-0.5032985635265411,-0.24655192272445825
POINT,0.0,0.0,0.0,-0.20119549976379725,-0.13708758938388152,-0.12646686037857202,-0.35676538428305454,-0.4298651948684119,-0.20290592945060323,-0.3664023500099428,-0.7013458838715012,-0.282693273295198,-0.2517406059428873,-0.8774387602613116,-0.3542501438820574,-0.3263513021865156,-0.9990889280535499,-0.11161337966560002,-0.42155532374792193,-1.4875121082564349,-0.23896399795232023,-0.46648171158282375,-1.7636704848828118,-0.31093064429397443,-0.4966668249387617,-2.0134397007720937,-0.361888606524818,-0.11890408305350532,-0.9929057452916692,-0.13554958923626378,-0.18807497486796662,-1.3190275653547574,-0.35587188814441695,-0.22849206464665964,-0.9953548380652952,-0.40555961291689263,-0.2342678781357445,-0.7420381468451767,-0.379410426564741,0.08305584373889041,-0.906174850589567,-0.1760266325031593,0.03830477613922458,-1.1013748090145545,-0.3831008790127466,-0.03559437150693058,-0.7551101570639068,-0.3466312860459822,-0.06815157021252555,-0.5296619391953268,-0.2592361060528678,0.27254826859071224,-0.756399004649734,-0.22830005801073927,0.23458027158564526,-0.8768514503078417,-0.35296787401369434,0.13624050772022303,-0.6579547673791272,-0.3145385062797733,0.08472639145619029,-0.5017439244010349,-0.24895542243445232
POINT,0.0,0.0,0.0,-0.19586555638745373,-0.14579937634035103,-0.1253257192989205,-0.3524680639590362,-0.4295779693437729,-0.2053527629962579,-0.3611160636870002,-0.6893849685439238,-0.2893984692627405,-0.2414866967134456,-0.8599288313084409,-0.3656032971719017,-0.316550847082513,-1.0072540355693855,-0.11431421063163763,-0.4108315650902159,-1.4951174910614777,-0.24509783295623033,-0.45317789043800166,-1.773496721530195,-0.32042212506320344,-0.48175781113581195,-2.022813945360504,-0.3736997815123113,-0.10621726957132017,-0.9943429446849882,-0.14142695233855657,-0.17692476264171986,-1.3160816585347173,-0.365281906544836,-0.22022333731518268,-0.990861817659085,-0.41679823220357803,-0.23091968391871165,-0.7378703732406443,-0.3919075324830462,0.10091717527062076,-0.9000526367956713,-0.18506873785958197,0.05295403034288209,-1.0940375396428113,-0.3975490395285056,-0.01985779377682948,-0.7448499927537517,-0.3608529363550785,-0.054289615747131884,-0.5226519173840418,-0.27235621289060064,0.29712330204836834,-0.7448222598528679,-0.23978079437146285,0.2575321237697026,-0.8789085029526101,-0.3680882104486472,0.16182380933145288,-0.6584721147540017,-0.3262895774950697,0.11177940090747399,-0.5067106830955916,-0.2575892207278935
POINT,0.0,0.0,0.0,-0.19887960016262868,-0.13985172844058102,-0.12572667963418077,-0.3590574609079567,-0.4269438819668009,-0.2036273581135218,-0.36782760774198864,-0.6933431487817607,-0.2850652320697337,-0.24592545336127955,-0.8667674673465875,-0.35875435603872424,-0.3212541795799776,-0.9988784355305177,-0.11255852439593896,-0.4177144544915839,-1.4868022608110247,-0.24003069689225456,-0.45807934653378196,-1.764971173956151,-0.31317342638351653,-0.48509365652581965,-2.013233752375941,-0.36519269356240736,-0.11171060870485021,-0.9937407810404039,-0.13746003390189668,-0.18308905748951723,-1.3133217563989599,-0.35794529916848855,-0.22818077723055585,-0.9962317728457089,-0.41021008947914644,-0.2429017269401892,-0.7444977853596327,-0.3864850033663926,0.09319402150771279,-0.9053421442744919,-0.17852074127015496,0.04399042558852249,-1.0902335303407809,-0.38770710997713287,-0.03295171073894012,-0.745799080509657,-0.3539981467500436,-0.07273515658219683,-0.5204358431048223,-0.26854093895867964,0.286032612159266,-0.7531790142244117,-0.23090526478107695,0.2411336768848977,-0.8645135901259572,-0.35914501520363795,0.1440770072461858,-0.6452385274158886,-0.3220111959774985,0.09171901415108986,-0.4914081210090036,-0.2568871115051308
